filename,width,height,class,xmin,ymin,xmax,ymax
fired_dough_twist001T(2).JPG,816,612,coin,136,185,209,256
fired_dough_twist001T(3).JPG,816,612,fired_dough_twist,441,165,562,422
fired_dough_twist001T(3).JPG,816,612,coin,143,175,206,237
fired_dough_twist001T(4).JPG,816,612,fired_dough_twist,406,191,516,433
fired_dough_twist001T(4).JPG,816,612,coin,175,208,229,265
fired_dough_twist001T(5).JPG,816,612,fired_dough_twist,482,193,592,460
fired_dough_twist001T(5).JPG,816,612,coin,131,137,199,201
fired_dough_twist001T(6).JPG,816,612,fired_dough_twist,423,163,516,409
fired_dough_twist001T(6).JPG,816,612,coin,181,179,244,239
fired_dough_twist001T(7).JPG,816,612,fired_dough_twist,462,195,574,468
fired_dough_twist001T(7).JPG,816,612,coin,114,138,180,206
fired_dough_twist001T(8).JPG,816,612,fired_dough_twist,418,154,532,401
fired_dough_twist001T(8).JPG,816,612,coin,153,190,212,250
fired_dough_twist001T(9).JPG,816,612,fired_dough_twist,499,207,602,461
fired_dough_twist001T(9).JPG,816,612,coin,151,151,210,213
fired_dough_twist002S(1).JPG,816,612,fired_dough_twist,464,248,744,378
fired_dough_twist002S(1).JPG,816,612,coin,91,322,168,395
fired_dough_twist002S(10).JPG,816,612,fired_dough_twist,445,249,705,373
fired_dough_twist002S(10).JPG,816,612,coin,26,322,99,396
fired_dough_twist002S(2).JPG,816,612,fired_dough_twist,447,199,708,323
fired_dough_twist002S(2).JPG,816,612,coin,87,272,165,344
fired_dough_twist002S(3).JPG,816,612,fired_dough_twist,478,246,743,368
fired_dough_twist002S(3).JPG,816,612,coin,73,307,147,379
fired_dough_twist002S(4).JPG,816,612,fired_dough_twist,429,214,678,333
fired_dough_twist002S(4).JPG,816,612,coin,43,283,120,354
fired_dough_twist002S(5).JPG,816,612,fired_dough_twist,449,255,709,375
fired_dough_twist002S(5).JPG,816,612,coin,32,313,107,389
fired_dough_twist002S(6).JPG,816,612,fired_dough_twist,436,250,695,376
fired_dough_twist002S(6).JPG,816,612,coin,86,315,165,390
fired_dough_twist002S(7).JPG,816,612,fired_dough_twist,459,215,726,345
fired_dough_twist002S(7).JPG,816,612,coin,53,284,129,353
fired_dough_twist002S(8).JPG,816,612,fired_dough_twist,440,218,722,351
fired_dough_twist002S(8).JPG,816,612,coin,27,302,105,374
fired_dough_twist002S(9).JPG,816,612,fired_dough_twist,427,233,707,353
fired_dough_twist002S(9).JPG,816,612,coin,18,299,95,373
fired_dough_twist002T(1).JPG,816,612,fired_dough_twist,456,201,603,450
fired_dough_twist002T(1).JPG,816,612,coin,144,192,210,257
fired_dough_twist002T(10).JPG,816,612,fired_dough_twist,483,191,624,472
fired_dough_twist002T(10).JPG,816,612,coin,79,107,157,182
fired_dough_twist002T(2).JPG,816,612,fired_dough_twist,456,177,578,416
fired_dough_twist002T(2).JPG,816,612,coin,60,143,130,209
fired_dough_twist002T(3).JPG,816,612,fired_dough_twist,391,206,531,436
fired_dough_twist002T(3).JPG,816,612,coin,91,126,161,188
fired_dough_twist002T(4).JPG,816,612,fired_dough_twist,511,211,630,460
fired_dough_twist002T(4).JPG,816,612,coin,109,130,175,195
fired_dough_twist002T(5).JPG,816,612,fired_dough_twist,459,239,592,472
fired_dough_twist002T(5).JPG,816,612,coin,170,135,232,195
fired_dough_twist002T(6).JPG,816,612,fired_dough_twist,457,193,564,413
fired_dough_twist002T(6).JPG,816,612,coin,114,113,176,173
fired_dough_twist002T(7).JPG,816,612,fired_dough_twist,412,203,535,431
fired_dough_twist002T(7).JPG,816,612,coin,132,119,195,178
fired_dough_twist002T(8).JPG,816,612,fired_dough_twist,429,213,543,441
fired_dough_twist002T(8).JPG,816,612,coin,100,223,160,285
fired_dough_twist002T(9).JPG,816,612,fired_dough_twist,415,259,515,456
fired_dough_twist002T(9).JPG,816,612,coin,149,192,204,245
fired_dough_twist003S(1).JPG,816,612,fired_dough_twist,388,259,700,378
fired_dough_twist003S(1).JPG,816,612,coin,36,330,118,407
fired_dough_twist003S(10).JPG,816,612,fired_dough_twist,430,255,711,363
fired_dough_twist003S(10).JPG,816,612,coin,27,321,106,397
fired_dough_twist003S(2).JPG,816,612,fired_dough_twist,460,293,750,394
fired_dough_twist003S(2).JPG,816,612,coin,48,346,132,425
fired_dough_twist003S(3).JPG,816,612,fired_dough_twist,425,288,706,384
fired_dough_twist003S(3).JPG,816,612,coin,91,333,171,410
fired_dough_twist003S(4).JPG,816,612,fired_dough_twist,440,260,737,360
fired_dough_twist003S(4).JPG,816,612,coin,33,310,116,390
fired_dough_twist003S(5).JPG,816,612,fired_dough_twist,463,250,754,355
fired_dough_twist003S(5).JPG,816,612,coin,76,297,156,375
fired_dough_twist003S(6).JPG,816,612,fired_dough_twist,445,275,748,386
fired_dough_twist003S(6).JPG,816,612,coin,42,332,121,408
fired_dough_twist003S(7).JPG,816,612,fired_dough_twist,435,262,723,364
fired_dough_twist003S(7).JPG,816,612,coin,55,315,137,390
fired_dough_twist003S(8).JPG,816,612,fired_dough_twist,430,238,720,354
fired_dough_twist003S(8).JPG,816,612,coin,52,304,126,380
fired_dough_twist003S(9).JPG,816,612,fired_dough_twist,383,261,686,367
fired_dough_twist003S(9).JPG,816,612,coin,75,324,155,402
fired_dough_twist003T(1).JPG,816,612,fired_dough_twist,441,171,540,413
fired_dough_twist003T(1).JPG,816,612,coin,193,281,255,342
fired_dough_twist003T(10).JPG,816,612,fired_dough_twist,493,185,613,474
fired_dough_twist003T(10).JPG,816,612,coin,97,209,169,275
fired_dough_twist003T(2).JPG,816,612,fired_dough_twist,475,187,614,499
fired_dough_twist003T(2).JPG,816,612,coin,81,160,154,238
fired_dough_twist003T(3).JPG,816,612,fired_dough_twist,489,154,615,430
fired_dough_twist003T(3).JPG,816,612,coin,134,275,198,341
fired_dough_twist003T(4).JPG,816,612,fired_dough_twist,438,177,552,456
fired_dough_twist003T(4).JPG,816,612,coin,139,191,209,259
fired_dough_twist003T(5).JPG,816,612,fired_dough_twist,499,159,608,419
fired_dough_twist003T(5).JPG,816,612,coin,118,206,183,270
fired_dough_twist003T(6).JPG,816,612,fired_dough_twist,434,165,549,459
fired_dough_twist003T(6).JPG,816,612,coin,109,239,180,310
fired_dough_twist003T(7).JPG,816,612,fired_dough_twist,495,165,595,414
fired_dough_twist003T(7).JPG,816,612,coin,129,224,186,283
fired_dough_twist003T(8).JPG,816,612,fired_dough_twist,473,140,596,413
fired_dough_twist003T(8).JPG,816,612,coin,87,222,154,287
fired_dough_twist003T(9).JPG,816,612,fired_dough_twist,446,114,571,440
fired_dough_twist003T(9).JPG,816,612,coin,100,222,175,295
fired_dough_twist004S(1).JPG,816,612,fired_dough_twist,418,241,691,351
fired_dough_twist004S(1).JPG,816,612,coin,88,294,158,366
fired_dough_twist004S(10).JPG,816,612,fired_dough_twist,409,238,661,347
fired_dough_twist004S(10).JPG,816,612,coin,75,298,148,368
fired_dough_twist004S(2).JPG,816,612,fired_dough_twist,457,258,709,352
fired_dough_twist004S(2).JPG,816,612,coin,99,295,174,373
fired_dough_twist004S(3).JPG,816,612,fired_dough_twist,412,248,679,359
fired_dough_twist004S(3).JPG,816,612,coin,104,300,173,371
fired_dough_twist004S(4).JPG,816,612,fired_dough_twist,441,277,695,379
fired_dough_twist004S(4).JPG,816,612,coin,92,328,165,396
fired_dough_twist004S(5).JPG,816,612,fired_dough_twist,394,269,648,379
fired_dough_twist004S(5).JPG,816,612,coin,149,320,220,389
fired_dough_twist004S(6).JPG,816,612,fired_dough_twist,418,247,676,339
fired_dough_twist004S(6).JPG,816,612,coin,117,288,191,358
fired_dough_twist004S(7).JPG,816,612,fired_dough_twist,427,286,678,382
fired_dough_twist004S(7).JPG,816,612,coin,97,336,171,407
fired_dough_twist004S(8).JPG,816,612,fired_dough_twist,430,225,682,325
fired_dough_twist004S(8).JPG,816,612,coin,112,273,187,343
fired_dough_twist004S(9).JPG,816,612,fired_dough_twist,410,271,684,375
fired_dough_twist004S(9).JPG,816,612,coin,114,317,188,387
fired_dough_twist004T(1).JPG,816,612,fired_dough_twist,457,179,582,460
fired_dough_twist004T(1).JPG,816,612,coin,117,209,196,278
fired_dough_twist004T(10).JPG,816,612,fired_dough_twist,494,140,615,435
fired_dough_twist004T(10).JPG,816,612,coin,90,103,162,176
fired_dough_twist004T(2).JPG,816,612,fired_dough_twist,470,211,597,466
fired_dough_twist004T(2).JPG,816,612,coin,144,129,213,202
fired_dough_twist004T(3).JPG,816,612,fired_dough_twist,452,195,577,441
fired_dough_twist004T(3).JPG,816,612,coin,178,203,241,268
fired_dough_twist004T(4).JPG,816,612,fired_dough_twist,487,174,624,440
fired_dough_twist004T(4).JPG,816,612,coin,162,156,235,227
fired_dough_twist004T(5).JPG,816,612,fired_dough_twist,463,150,585,405
fired_dough_twist004T(5).JPG,816,612,coin,141,156,209,222
fired_dough_twist004T(6).JPG,816,612,fired_dough_twist,484,147,614,423
fired_dough_twist004T(6).JPG,816,612,coin,134,119,205,193
fired_dough_twist004T(7).JPG,816,612,fired_dough_twist,454,184,571,429
fired_dough_twist004T(7).JPG,816,612,coin,153,164,220,231
fired_dough_twist004T(8).JPG,816,612,fired_dough_twist,505,160,660,460
fired_dough_twist004T(8).JPG,816,612,coin,88,191,167,270
fired_dough_twist004T(9).JPG,816,612,fired_dough_twist,464,191,577,436
fired_dough_twist004T(9).JPG,816,612,coin,164,207,235,271
fired_dough_twist005S(1).JPG,816,612,fired_dough_twist,457,306,737,404
fired_dough_twist005S(1).JPG,816,612,coin,120,344,196,420
fired_dough_twist005S(2).JPG,816,612,fired_dough_twist,453,272,731,385
fired_dough_twist005S(2).JPG,816,612,coin,140,347,215,418
fired_dough_twist005S(3).JPG,816,612,fired_dough_twist,451,260,719,375
fired_dough_twist005S(3).JPG,816,612,coin,158,323,232,397
fired_dough_twist005S(4).JPG,816,612,fired_dough_twist,400,269,683,378
fired_dough_twist005S(4).JPG,816,612,coin,156,342,227,410
fired_dough_twist005S(5).JPG,816,612,fired_dough_twist,480,301,757,421
fired_dough_twist005S(5).JPG,816,612,coin,187,369,263,441
fired_dough_twist005S(6).JPG,816,612,fired_dough_twist,443,295,749,419
fired_dough_twist005S(6).JPG,816,612,coin,143,363,222,436
fired_dough_twist005S(7).JPG,816,612,fired_dough_twist,414,304,692,402
fired_dough_twist005S(7).JPG,816,612,coin,79,343,155,416
fired_dough_twist005S(8).JPG,816,612,fired_dough_twist,437,294,730,394
fired_dough_twist005S(8).JPG,816,612,coin,112,328,183,400
fired_dough_twist005S(9).JPG,816,612,fired_dough_twist,425,283,698,379
fired_dough_twist005S(9).JPG,816,612,coin,113,323,185,395
fired_dough_twist005T(1).JPG,816,612,fired_dough_twist,482,138,603,425
fired_dough_twist005T(1).JPG,816,612,coin,150,81,231,151
fired_dough_twist005T(2).JPG,816,612,fired_dough_twist,451,204,559,476
fired_dough_twist005T(2).JPG,816,612,coin,188,136,255,205
fired_dough_twist005T(3).JPG,816,612,fired_dough_twist,444,210,552,489
fired_dough_twist005T(3).JPG,816,612,coin,95,103,168,172
fired_dough_twist005T(4).JPG,816,612,fired_dough_twist,482,135,588,409
fired_dough_twist005T(4).JPG,816,612,coin,180,121,250,189
fired_dough_twist005T(5).JPG,816,612,fired_dough_twist,503,191,612,451
fired_dough_twist005T(5).JPG,816,612,coin,156,186,224,253
fired_dough_twist005T(6).JPG,816,612,fired_dough_twist,443,175,546,424
fired_dough_twist005T(6).JPG,816,612,coin,168,229,234,292
fired_dough_twist005T(7).JPG,816,612,fired_dough_twist,454,195,573,467
fired_dough_twist005T(7).JPG,816,612,coin,138,165,205,237
fired_dough_twist005T(8).JPG,816,612,fired_dough_twist,463,186,575,454
fired_dough_twist005T(8).JPG,816,612,coin,169,116,235,177
fired_dough_twist005T(9).JPG,816,612,fired_dough_twist,476,168,584,419
fired_dough_twist005T(9).JPG,816,612,coin,163,138,229,197
fired_dough_twist006S(1).JPG,504,378,fired_dough_twist,278,152,429,198
fired_dough_twist006S(1).JPG,504,378,coin,91,178,131,217
fired_dough_twist006S(2).JPG,504,378,fired_dough_twist,276,174,426,227
fired_dough_twist006S(2).JPG,504,378,coin,87,191,125,231
fired_dough_twist006S(3).JPG,504,378,fired_dough_twist,304,176,381,227
fired_dough_twist006S(3).JPG,504,378,coin,62,200,96,238
fired_dough_twist006S(4).JPG,504,378,fired_dough_twist,251,156,403,202
fired_dough_twist006S(4).JPG,504,378,coin,80,178,114,216
fired_dough_twist006S(5).JPG,504,378,fired_dough_twist,295,167,368,210
fired_dough_twist006S(5).JPG,504,378,coin,85,184,125,222
fired_dough_twist006S(6).JPG,504,378,fired_dough_twist,270,180,408,223
fired_dough_twist006S(6).JPG,504,378,coin,66,200,103,240
fired_dough_twist006S(7).JPG,504,378,fired_dough_twist,335,175,415,221
fired_dough_twist006S(7).JPG,504,378,coin,80,198,118,235
fired_dough_twist006T(1).JPG,504,378,fired_dough_twist,199,127,262,261
fired_dough_twist006T(1).JPG,504,378,coin,359,202,397,237
fired_dough_twist006T(2).JPG,504,378,fired_dough_twist,152,76,215,216
fired_dough_twist006T(2).JPG,504,378,coin,362,175,397,209
fired_dough_twist006T(3).JPG,504,378,fired_dough_twist,128,120,278,180
fired_dough_twist006T(3).JPG,504,378,coin,363,180,398,216
fired_dough_twist006T(4).JPG,504,378,fired_dough_twist,220,109,276,241
fired_dough_twist006T(4).JPG,504,378,coin,377,199,411,230
fired_dough_twist006T(5).JPG,504,378,fired_dough_twist,163,138,292,191
fired_dough_twist006T(5).JPG,504,378,coin,381,187,413,216
fired_dough_twist006T(6).JPG,504,378,fired_dough_twist,153,93,215,237
fired_dough_twist006T(6).JPG,504,378,coin,368,195,404,229
fired_dough_twist006T(7).JPG,504,378,fired_dough_twist,172,118,304,170
fired_dough_twist006T(7).JPG,504,378,coin,363,200,395,230
fired_dough_twist007S(1).JPG,504,378,fired_dough_twist,223,138,496,234
fired_dough_twist007S(1).JPG,504,378,coin,3,171,61,225
fired_dough_twist007S(2).JPG,504,378,fired_dough_twist,275,173,471,242
fired_dough_twist007S(2).JPG,504,378,coin,18,197,72,248
fired_dough_twist007S(3).JPG,504,378,fired_dough_twist,346,151,484,235
fired_dough_twist007S(3).JPG,504,378,coin,22,188,78,239
fired_dough_twist007S(4).JPG,504,378,fired_dough_twist,226,149,487,239
fired_dough_twist007S(4).JPG,504,378,coin,8,185,67,239
fired_dough_twist007S(5).JPG,504,378,fired_dough_twist,270,138,382,229
fired_dough_twist007S(5).JPG,504,378,coin,50,170,108,225
fired_dough_twist007S(6).JPG,504,378,fired_dough_twist,260,147,479,218
fired_dough_twist007S(6).JPG,504,378,coin,59,170,116,223
fired_dough_twist007S(7).JPG,504,378,fired_dough_twist,331,141,487,227
fired_dough_twist007S(7).JPG,504,378,coin,13,172,74,226
fired_dough_twist007T(1).JPG,504,378,fired_dough_twist,162,113,218,239
fired_dough_twist007T(1).JPG,504,378,coin,337,128,371,162
fired_dough_twist007T(2).JPG,504,378,fired_dough_twist,140,84,207,224
fired_dough_twist007T(2).JPG,504,378,coin,395,116,431,153
fired_dough_twist007T(3).JPG,504,378,fired_dough_twist,115,117,273,186
fired_dough_twist007T(3).JPG,504,378,coin,411,147,449,187
fired_dough_twist007T(4).JPG,504,378,fired_dough_twist,185,90,244,220
fired_dough_twist007T(4).JPG,504,378,coin,374,121,407,157
fired_dough_twist007T(5).JPG,504,378,fired_dough_twist,135,164,285,222
fired_dough_twist007T(5).JPG,504,378,coin,412,113,450,153
fired_dough_twist007T(6).JPG,504,378,fired_dough_twist,132,78,188,218
fired_dough_twist007T(6).JPG,504,378,coin,400,113,438,151
fired_dough_twist007T(7).JPG,504,378,fired_dough_twist,90,96,261,168
fired_dough_twist007T(7).JPG,504,378,coin,428,116,470,159
grape001S(1).JPG,816,612,grape,312,124,738,397
grape001S(1).JPG,816,612,coin,129,344,195,407
grape001S(10).JPG,816,612,grape,286,75,782,373
grape001S(10).JPG,816,612,coin,84,305,151,372
grape001S(11).JPG,816,612,grape,355,136,772,419
grape001S(11).JPG,816,612,coin,115,345,181,407
grape001S(12).JPG,816,612,grape,329,151,777,405
grape001S(12).JPG,816,612,coin,127,350,194,414
grape001S(2).JPG,816,612,grape,350,83,787,342
grape001S(2).JPG,816,612,coin,96,286,167,351
grape001S(3).JPG,816,612,grape,311,149,736,391
grape001S(3).JPG,816,612,coin,126,334,190,400
grape001S(4).JPG,816,612,grape,275,168,736,444
grape001S(4).JPG,816,612,coin,111,386,177,449
grape001S(5).JPG,816,612,grape,302,153,727,400
grape001S(5).JPG,816,612,coin,113,358,176,421
grape001S(6).JPG,816,612,grape,352,107,727,379
grape001S(6).JPG,816,612,coin,147,331,214,395
grape001S(7).JPG,816,612,grape,324,165,787,441
grape001S(7).JPG,816,612,coin,124,378,190,442
grape001S(8).JPG,816,612,grape,350,151,778,402
grape001S(8).JPG,816,612,coin,83,344,151,410
grape001S(9).JPG,816,612,grape,287,137,778,395
grape001S(9).JPG,816,612,coin,102,350,167,413
grape001T(1).JPG,816,612,grape,259,111,626,459
grape001T(1).JPG,816,612,coin,163,214,214,264
grape001T(10).JPG,816,612,grape,279,102,628,468
grape001T(10).JPG,816,612,coin,161,196,208,246
grape001T(11).JPG,816,612,grape,294,139,693,475
grape001T(11).JPG,816,612,coin,176,177,224,228
grape001T(12).JPG,816,612,grape,275,128,618,507
grape001T(12).JPG,816,612,coin,166,214,213,263
grape001T(2).JPG,816,612,grape,224,111,657,509
grape001T(2).JPG,816,612,coin,129,192,187,251
grape001T(3).JPG,816,612,grape,210,109,578,511
grape001T(3).JPG,816,612,coin,137,194,188,247
grape001T(4).JPG,816,612,grape,261,89,686,475
grape001T(4).JPG,816,612,coin,155,174,212,235
grape001T(5).JPG,816,612,grape,262,4,686,446
grape001T(5).JPG,816,612,coin,119,90,177,152
grape001T(6).JPG,816,612,grape,241,129,637,446
grape001T(6).JPG,816,612,coin,165,175,222,229
grape001T(7).JPG,816,612,grape,347,112,681,518
grape001T(7).JPG,816,612,coin,160,198,217,251
grape001T(8).JPG,816,612,grape,252,148,642,470
grape001T(8).JPG,816,612,coin,129,172,182,224
grape001T(9).JPG,816,612,grape,285,124,596,472
grape001T(9).JPG,816,612,coin,189,174,237,226
grape002S(1).JPG,816,612,grape,390,188,690,370
grape002S(1).JPG,816,612,coin,114,323,179,384
grape002S(10).JPG,816,612,grape,370,184,676,354
grape002S(10).JPG,816,612,coin,101,302,166,366
grape002S(11).JPG,816,612,grape,412,171,697,348
grape002S(11).JPG,816,612,coin,120,290,186,355
grape002S(12).JPG,816,612,grape,403,161,698,349
grape002S(12).JPG,816,612,coin,108,282,176,347
grape002S(13).JPG,816,612,grape,366,152,709,337
grape002S(13).JPG,816,612,coin,92,271,158,339
grape002S(14).JPG,816,612,grape,376,227,683,394
grape002S(14).JPG,816,612,coin,102,354,166,418
grape002S(15).JPG,816,612,grape,398,234,687,404
grape002S(15).JPG,816,612,coin,116,363,179,421
grape002S(16).JPG,816,612,grape,387,183,651,363
grape002S(16).JPG,816,612,coin,133,315,200,378
grape002S(17).JPG,816,612,grape,378,178,698,351
grape002S(17).JPG,816,612,coin,110,305,178,369
grape002S(2).JPG,816,612,grape,386,206,665,388
grape002S(2).JPG,816,612,coin,99,332,163,391
grape002S(3).JPG,816,612,grape,356,197,660,388
grape002S(3).JPG,816,612,coin,66,336,130,396
grape002S(4).JPG,816,612,grape,422,210,681,402
grape002S(4).JPG,816,612,coin,132,348,196,411
grape002S(5).JPG,816,612,grape,354,162,696,345
grape002S(5).JPG,816,612,coin,112,287,176,351
grape002S(6).JPG,816,612,grape,370,197,673,369
grape002S(6).JPG,816,612,coin,109,316,175,380
grape002S(7).JPG,816,612,grape,395,218,676,387
grape002S(7).JPG,816,612,coin,127,335,194,396
grape002S(8).JPG,816,612,grape,404,192,674,372
grape002S(8).JPG,816,612,coin,112,313,177,376
grape002S(9).JPG,816,612,grape,364,191,691,374
grape002S(9).JPG,816,612,coin,81,320,150,379
grape002T(1).JPG,816,612,grape,385,161,665,429
grape002T(1).JPG,816,612,coin,189,180,243,235
grape002T(10).JPG,816,612,grape,306,128,574,391
grape002T(10).JPG,816,612,coin,130,160,187,216
grape002T(11).JPG,816,612,grape,327,191,600,477
grape002T(11).JPG,816,612,coin,102,150,163,213
grape002T(12).JPG,816,612,grape,353,192,639,486
grape002T(12).JPG,816,612,coin,153,191,215,248
grape002T(13).JPG,816,612,grape,316,182,601,461
grape002T(13).JPG,816,612,coin,120,239,182,294
grape002T(14).JPG,816,612,grape,350,143,689,468
grape002T(14).JPG,816,612,coin,88,206,152,273
grape002T(15).JPG,816,612,grape,375,188,679,509
grape002T(15).JPG,816,612,coin,149,194,210,255
grape002T(16).JPG,816,612,grape,359,191,684,501
grape002T(16).JPG,816,612,coin,157,175,222,238
grape002T(17).JPG,816,612,grape,383,151,690,449
grape002T(17).JPG,816,612,coin,137,155,199,218
grape002T(2).JPG,816,612,grape,301,155,627,443
grape002T(2).JPG,816,612,coin,114,130,175,194
grape002T(3).JPG,816,612,grape,392,174,673,505
grape002T(3).JPG,816,612,coin,172,198,228,257
grape002T(4).JPG,816,612,grape,322,177,642,443
grape002T(4).JPG,816,612,coin,157,185,215,241
grape002T(5).JPG,816,612,grape,371,142,631,452
grape002T(5).JPG,816,612,coin,148,177,205,235
grape002T(6).JPG,816,612,grape,314,165,615,463
grape002T(6).JPG,816,612,coin,114,171,177,234
grape002T(7).JPG,816,612,grape,359,188,634,473
grape002T(7).JPG,816,612,coin,132,168,193,230
grape002T(8).JPG,816,612,grape,371,189,671,478
grape002T(8).JPG,816,612,coin,177,186,235,243
grape002T(9).JPG,816,612,grape,351,210,640,501
grape002T(9).JPG,816,612,coin,158,241,213,297
lemon001S(1).JPG,816,612,lemon,449,253,597,376
lemon001S(1).JPG,816,612,coin,175,332,238,390
lemon001S(10).JPG,816,612,lemon,466,223,608,343
lemon001S(10).JPG,816,612,coin,163,305,223,362
lemon001S(11).JPG,816,612,lemon,472,247,600,371
lemon001S(11).JPG,816,612,coin,183,328,244,381
lemon001S(12).JPG,816,612,lemon,484,272,627,392
lemon001S(12).JPG,816,612,coin,205,349,265,407
lemon001S(13).JPG,816,612,lemon,482,220,628,342
lemon001S(13).JPG,816,612,coin,196,299,259,355
lemon001S(14).JPG,816,612,lemon,492,271,626,393
lemon001S(14).JPG,816,612,coin,205,352,264,407
lemon001S(15).JPG,816,612,lemon,465,249,614,372
lemon001S(15).JPG,816,612,coin,197,328,255,387
lemon001S(16).JPG,816,612,lemon,462,230,614,353
lemon001S(16).JPG,816,612,coin,194,307,252,366
lemon001S(17).JPG,816,612,lemon,448,209,595,333
lemon001S(17).JPG,816,612,coin,177,290,236,348
lemon001S(18).JPG,816,612,lemon,483,222,614,348
lemon001S(18).JPG,816,612,coin,197,301,257,361
